"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"
-1.3603	-0.3287	-1.2484	-1.3428	-0.1469	-0.9162	-0.8952	-0.1888	-0.5735	-0.6749	-0.4651	-0.4861	-0.8637	0.7938	-1.1959	-1.5386	-1.591	-0.3567	-0.6749	-0.3881	-0.6854
-1.3113	-0.2867	-1.2134	-1.3358	-0.1643	-0.8812	-0.8777	-0.2343	-0.57	-0.6399	-0.4686	-0.493	-0.8602	0.7903	-1.2169	-1.6435	-1.5666	-0.3462	-0.6609	-0.4091	-0.6924
-1.2798	-0.2867	-1.1714	-1.3533	-0.2028	-0.8917	-0.8602	-0.2658	-0.5665	-0.6714	-0.5035	-0.5385	-0.8707	0.7588	-1.2379	-1.7484	-1.5071	-0.3881	-0.6609	-0.4441	-0.6959
-1.2239	-0.2693	-1.105	-1.2868	-0.1923	-0.8672	-0.8637	-0.2937	-0.591	-0.6714	-0.5105	-0.549	-0.8777	0.7378	-1.2274	-1.8113	-1.4652	-0.3777	-0.6329	-0.4651	-0.6714
-1.1574	-0.2448	-1.0386	-1.2484	-0.2203	-0.8287	-0.8252	-0.3182	-0.591	-0.6469	-0.5455	-0.5455	-0.8602	0.7203	-1.2099	-1.8183	-1.4197	-0.3881	-0.6119	-0.4965	-0.6784
-1.07	-0.2588	-0.9756	-1.2099	-0.2273	-0.8217	-0.8008	-0.3567	-0.584	-0.6364	-0.549	-0.563	-0.8637	0.6784	-1.1714	-1.8358	-1.3533	-0.3707	-0.5945	-0.4896	-0.6539
-0.9616	-0.2098	-0.9057	-1.119	-0.2658	-0.7693	-0.7553	-0.3846	-0.598	-0.6084	-0.577	-0.584	-0.8532	0.6574	-1.0875	-1.7834	-1.3183	-0.3777	-0.5665	-0.4686	-0.6574
-0.8847	-0.1993	-0.8497	-1.0735	-0.3007	-0.7518	-0.7343	-0.4091	-0.6224	-0.591	-0.6084	-0.6259	-0.8357	0.6364	-1.0211	-1.7344	-1.2589	-0.3916	-0.5665	-0.4965	-0.6224
-0.7798	-0.1643	-0.7343	-0.9756	-0.3077	-0.7064	-0.7064	-0.4301	-0.6399	-0.577	-0.6329	-0.6574	-0.8183	0.6084	-0.9267	-1.6365	-1.2169	-0.3951	-0.528	-0.4826	-0.5805
-0.6784	-0.1504	-0.6504	-0.8672	-0.3392	-0.6889	-0.6644	-0.4756	-0.6609	-0.57	-0.6329	-0.6679	-0.8217	0.584	-0.7938	-1.4791	-1.1819	-0.3637	-0.4896	-0.5035	-0.549
-0.5875	-0.1504	-0.6084	-0.7903	-0.3637	-0.6679	-0.6084	-0.4896	-0.6819	-0.5595	-0.6434	-0.6854	-0.8008	0.5595	-0.6644	-1.3253	-1.1225	-0.3532	-0.4616	-0.5175	-0.528
-0.4965	-0.1434	-0.5175	-0.7064	-0.4126	-0.6504	-0.5735	-0.521	-0.7099	-0.535	-0.6749	-0.7308	-0.8008	0.5385	-0.5385	-1.1295	-1.0735	-0.3812	-0.4336	-0.507	-0.4965
-0.4161	-0.1678	-0.4441	-0.6259	-0.4616	-0.6399	-0.549	-0.542	-0.7273	-0.5175	-0.6889	-0.7413	-0.7798	0.4965	-0.4196	-0.9302	-0.9966	-0.3777	-0.3881	-0.514	-0.4581
-0.3322	-0.1678	-0.4091	-0.584	-0.4896	-0.6364	-0.5175	-0.5525	-0.7588	-0.507	-0.7133	-0.7588	-0.7973	0.4686	-0.2588	-0.7064	-0.9336	-0.4021	-0.3602	-0.507	-0.4126
-0.2588	-0.1713	-0.3357	-0.4861	-0.528	-0.6154	-0.4686	-0.584	-0.7763	-0.4861	-0.7168	-0.7868	-0.7553	0.4406	-0.1294	-0.4231	-0.8777	-0.4126	-0.3287	-0.4896	-0.3602
-0.2483	-0.1993	-0.3252	-0.4616	-0.542	-0.6189	-0.4651	-0.6084	-0.8252	-0.493	-0.7413	-0.7973	-0.7658	0.3986	-0.021	-0.1713	-0.8113	-0.4161	-0.2972	-0.5175	-0.3287
-0.1678	-0.2028	-0.3077	-0.4021	-0.5525	-0.6189	-0.4336	-0.6084	-0.8322	-0.4686	-0.7378	-0.8008	-0.7273	0.3672	0.0944	0.0804	-0.7238	-0.3951	-0.2762	-0.4965	-0.2658
-0.1224	-0.2168	-0.2797	-0.3532	-0.563	-0.6015	-0.4056	-0.6049	-0.8217	-0.4371	-0.7203	-0.8183	-0.7448	0.3217	0.1818	0.2937	-0.6504	-0.4056	-0.2378	-0.507	-0.2308
-0.1154	-0.2063	-0.2343	-0.3147	-0.556	-0.5875	-0.3846	-0.6259	-0.8462	-0.4056	-0.7308	-0.8148	-0.7133	0.2937	0.2273	0.5525	-0.5735	-0.4126	-0.2028	-0.4896	-0.2063
-0.0944	-0.2168	-0.2483	-0.2832	-0.57	-0.5875	-0.3532	-0.6154	-0.8427	-0.3846	-0.7413	-0.7903	-0.6889	0.2448	0.2658	0.7343	-0.5035	-0.4091	-0.1958	-0.4721	-0.1783
-0.0769	-0.1853	-0.2028	-0.2378	-0.542	-0.5595	-0.3427	-0.6015	-0.8183	-0.3427	-0.7064	-0.7658	-0.6679	0.2238	0.2937	0.9302	-0.4476	-0.3846	-0.1923	-0.4441	-0.1609
-0.0629	-0.1399	-0.1748	-0.1853	-0.514	-0.5175	-0.3112	-0.5735	-0.8008	-0.3077	-0.6854	-0.7588	-0.6084	0.1993	0.3322	1.133	-0.3846	-0.3777	-0.1818	-0.3916	-0.1294
-0.049	-0.0874	-0.1748	-0.1748	-0.4441	-0.4896	-0.2937	-0.5595	-0.7588	-0.2832	-0.6574	-0.7133	-0.5735	0.1469	0.3217	1.2414	-0.3042	-0.3672	-0.1713	-0.3916	-0.0909
-0.0175	-0.0455	-0.1294	-0.1224	-0.4336	-0.4546	-0.2483	-0.5035	-0.7168	-0.2343	-0.598	-0.6644	-0.5175	0.1434	0.3427	1.3777	-0.2728	-0.3217	-0.1084	-0.3462	-0.0629
0.007	0.007	-0.0769	-0.0874	-0.3637	-0.3986	-0.1993	-0.4721	-0.6434	-0.1818	-0.577	-0.6049	-0.4406	0.1224	0.3427	1.4722	-0.2238	-0.2693	-0.0909	-0.2867	-0.0455
-0.007	0.049	-0.0874	-0.035	-0.3182	-0.3532	-0.1993	-0.4336	-0.5875	-0.1504	-0.528	-0.591	-0.4056	0.0839	0.3602	1.5351	-0.1923	-0.2308	-0.0699	-0.2273	-0.021
-0.014	0.0455	-0.1014	-0.014	-0.2867	-0.3392	-0.1958	-0.3742	-0.556	-0.1504	-0.5105	-0.5525	-0.3742	0.0664	0.3322	1.5176	-0.1469	-0.2448	-0.0664	-0.1853	-0.014
-0.0035	0.0699	-0.0874	0.021	-0.2623	-0.3077	-0.1469	-0.3707	-0.4861	-0.0909	-0.4476	-0.4896	-0.2728	0.0455	0.3147	1.4931	-0.0944	-0.1923	-0.0664	-0.0979	0.0035
-0.042	0.0699	-0.0629	0.0315	-0.2238	-0.2658	-0.1154	-0.3427	-0.4441	-0.0594	-0.4266	-0.4511	-0.2378	0.035	0.3077	1.4057	-0.0734	-0.1748	-0.0175	-0.0839	-0.0105
-0.0909	0.042	-0.0944	0.007	-0.2308	-0.2588	-0.1294	-0.3147	-0.3846	-0.0455	-0.4021	-0.4091	-0.1783	0.021	0.2203	1.3148	-0.042	-0.1224	-0.0245	-0.042	0.0105
-0.0769	0.0245	-0.1224	0.0245	-0.1923	-0.2483	-0.1154	-0.2797	-0.3777	-0.014	-0.3812	-0.3707	-0.1434	0.007	0.1574	1.2029	-0.021	-0.1119	-0.014	-0.014	-0.007
-0.1294	0	-0.1329	0.028	-0.1958	-0.2378	-0.1119	-0.2518	-0.3217	-0.0245	-0.3602	-0.3567	-0.1119	-0.0035	0.1154	1.0595	-0.007	-0.1119	-0.0175	0.014	-0.021
-0.1748	-0.0804	-0.1818	-0.0035	-0.2273	-0.2483	-0.1329	-0.2693	-0.3077	-0.0385	-0.3532	-0.3497	-0.0909	-0.014	0.0629	0.8672	0.0245	-0.1014	-0.042	0.021	-0.0525
-0.2098	-0.1189	-0.1993	0.0175	-0.2133	-0.2588	-0.1259	-0.2588	-0.3112	-0.049	-0.3322	-0.3182	-0.0594	-0.0175	0.007	0.7133	0.0175	-0.0734	-0.0664	0.042	-0.0385
