"FZ"	"FC3"	"FCZ"	"FC4"	"C3"	"CZ"	"C4"	"CP3"	"CPZ"	"CP4"	"P3"	"PZ"	"P4"	"OZ"	"FP1"	"FP2"	"A2"	"P8"	"TP7"	"TP8"	"P7"	"VEOG"	"HEOG"
-0.8153	-0.5875	-1.0191	-1.133	-0.6954	-1.0371	-1.1569	-0.2638	-1.0011	-0.8692	0.1918	-0.6954	-0.7913	-1.085	0.2038	0.4616	2.0861	-0.5575	0.8332	-0.9232	1.8643	-2.9973	-0.8332
-0.8752	-0.6774	-1.073	-1.1809	-0.7193	-1.049	-1.139	-0.2937	-1.0251	-0.8572	0.1559	-0.6534	-0.7673	-1.139	0.2098	0.3717	2.224	-0.5695	0.8392	-0.9292	1.9422	-2.3918	-1.055
-0.9112	-0.7493	-1.121	-1.1689	-0.7553	-1.061	-1.115	-0.2698	-0.9831	-0.8512	0.1858	-0.5935	-0.7433	-1.1809	0.2158	0.2578	2.3139	-0.5755	0.8812	-0.9591	1.9662	-1.7684	-1.3068
-0.9591	-0.7913	-1.1629	-1.2109	-0.7613	-1.091	-1.139	-0.2638	-0.9951	-0.8272	0.2218	-0.5755	-0.6894	-1.2169	0.2278	0.1199	2.4038	-0.5455	0.9351	-1.0311	1.9962	-1.1749	-1.4926
-0.9891	-0.8153	-1.1569	-1.1869	-0.7613	-1.103	-1.121	-0.2698	-0.9052	-0.8153	0.2398	-0.5155	-0.6654	-1.2529	0.1918	-0.0779	2.4637	-0.5875	0.9711	-1.0131	2.0321	-0.5395	-1.6845
-1.0011	-0.8452	-1.1929	-1.2289	-0.7193	-1.115	-1.121	-0.2398	-0.8992	-0.7733	0.2877	-0.4676	-0.6594	-1.2648	0.2218	-0.2218	2.4877	-0.5935	0.9831	-1.049	2.0441	0.006	-1.8223
-1.0191	-0.8572	-1.1749	-1.2708	-0.6834	-1.115	-1.091	-0.1978	-0.8153	-0.7973	0.3357	-0.4076	-0.6354	-1.2828	0.2038	-0.3477	2.5057	-0.6234	1.0311	-1.103	2.0561	0.5155	-2.0022
-1.0191	-0.8752	-1.2169	-1.2648	-0.6474	-1.121	-1.085	-0.1798	-0.7913	-0.7613	0.3657	-0.3777	-0.6234	-1.2828	0.1738	-0.4856	2.4877	-0.6774	1.0071	-1.103	2.0981	1.0011	-2.1341
-0.9831	-0.8512	-1.133	-1.2589	-0.6294	-1.079	-1.073	-0.1319	-0.7433	-0.7433	0.3777	-0.3477	-0.6234	-1.2648	0.2098	-0.5335	2.4817	-0.7014	0.9711	-1.139	2.0321	1.4147	-2.224
-0.9531	-0.8093	-1.133	-1.2169	-0.5875	-1.043	-1.0131	-0.1259	-0.7193	-0.7613	0.3896	-0.2817	-0.6294	-1.2289	0.2158	-0.6234	2.4098	-0.7074	1.0011	-1.1749	2.0082	1.8103	-2.3259
-0.9232	-0.8212	-1.073	-1.1869	-0.4796	-1.049	-0.9771	-0.1019	-0.6954	-0.7074	0.3836	-0.2757	-0.6654	-1.1869	0.2578	-0.6954	2.3259	-0.7793	0.9531	-1.145	1.9602	2.152	-2.4158
-0.8932	-0.7433	-1.049	-1.109	-0.4496	-0.9591	-0.9711	-0.0899	-0.6414	-0.7014	0.4076	-0.2458	-0.6894	-1.1509	0.2638	-0.7493	2.242	-0.8033	0.9232	-1.1509	1.8883	2.4637	-2.4637
-0.8332	-0.6894	-1.0071	-1.109	-0.4016	-0.9831	-0.9232	-0.1139	-0.6354	-0.7253	0.3537	-0.3057	-0.7433	-1.103	0.2698	-0.7613	2.164	-0.8812	0.7913	-1.1629	1.8223	2.7575	-2.4937
-0.8212	-0.6174	-0.9711	-1.067	-0.3417	-0.9711	-0.9232	-0.0779	-0.6234	-0.7313	0.3537	-0.2937	-0.8033	-1.061	0.2578	-0.8272	2.0621	-0.9232	0.7493	-1.1989	1.7024	3.0152	-2.4697
-0.7733	-0.5335	-0.9292	-1.0371	-0.2458	-0.9411	-0.9292	-0.0719	-0.6354	-0.7913	0.3177	-0.3477	-0.8932	-0.9891	0.2338	-0.8332	1.9362	-0.9891	0.6534	-1.2169	1.6065	3.261	-2.3978
-0.7433	-0.4616	-0.8812	-1.055	-0.1858	-0.9292	-0.9471	-0.1079	-0.6414	-0.8153	0.2638	-0.3777	-0.9411	-0.9292	0.1918	-0.8452	1.8044	-1.073	0.5815	-1.2409	1.5226	3.4948	-2.3139
-0.7253	-0.3956	-0.8332	-1.097	-0.1499	-0.9172	-0.9951	-0.1379	-0.6714	-0.9112	0.1918	-0.4556	-1.0311	-0.8572	0.1439	-0.8992	1.6725	-1.1689	0.4736	-1.2768	1.4027	3.7646	-2.164
-0.6654	-0.3237	-0.8033	-1.079	-0.0839	-0.8572	-0.9951	-0.1319	-0.7014	-0.9651	0.1858	-0.5035	-1.1569	-0.7913	0.0899	-0.9411	1.5346	-1.2229	0.3956	-1.3248	1.2708	4.0103	-2.0022
-0.6414	-0.3117	-0.7553	-1.097	-0.036	-0.8692	-1.055	-0.1499	-0.7313	-1.049	0.0959	-0.5635	-1.2169	-0.7133	-0.006	-0.9531	1.3847	-1.3128	0.3057	-1.3488	1.145	4.2561	-1.8463
-0.6294	-0.2698	-0.7074	-1.133	0.03	-0.8272	-1.073	-0.1619	-0.7793	-1.115	0.054	-0.6174	-1.2948	-0.6474	-0.1319	-0.9591	1.2529	-1.3548	0.2158	-1.3128	1.0311	4.5139	-1.6725
-0.5695	-0.2278	-0.6654	-1.145	0.1079	-0.8153	-1.133	-0.1619	-0.7853	-1.1629	0.03	-0.6834	-1.3847	-0.5995	-0.2578	-1.0011	1.139	-1.4267	0.1079	-1.3128	0.9172	4.7417	-1.4627
-0.5635	-0.1918	-0.6294	-1.1629	0.1199	-0.7673	-1.145	-0.1978	-0.8332	-1.2109	-0.03	-0.7253	-1.4687	-0.5395	-0.3717	-1.0131	1.0371	-1.4806	-0.006	-1.3608	0.8692	4.9635	-1.2768
-0.5035	-0.1379	-0.5515	-1.115	0.2098	-0.7373	-1.127	-0.1798	-0.8512	-1.2708	-0.036	-0.7853	-1.4986	-0.4556	-0.5095	-0.9651	0.9052	-1.5406	-0.0599	-1.3188	0.7553	5.1613	-1.091
-0.5035	-0.1379	-0.5155	-1.115	0.2338	-0.7193	-1.145	-0.1738	-0.8272	-1.2349	-0.0719	-0.8212	-1.5346	-0.4376	-0.6354	-1.0011	0.8153	-1.5826	-0.1079	-1.3188	0.6534	5.3291	-0.8812
-0.4856	-0.1259	-0.4616	-1.0311	0.2937	-0.6954	-1.139	-0.1918	-0.8992	-1.2708	-0.1199	-0.8572	-1.5706	-0.3657	-0.7074	-0.9531	0.6894	-1.5885	-0.1619	-1.2888	0.5335	5.479	-0.7253
-0.4376	-0.1259	-0.3717	-0.9411	0.2817	-0.6474	-1.085	-0.1798	-0.8812	-1.2289	-0.1678	-0.8872	-1.5706	-0.3057	-0.7673	-0.8992	0.5875	-1.6005	-0.2218	-1.2289	0.4376	5.6408	-0.5815
-0.4136	-0.1499	-0.3177	-0.8812	0.3357	-0.6054	-1.0131	-0.1858	-0.8452	-1.2169	-0.2338	-0.8812	-1.5346	-0.2757	-0.8153	-0.8392	0.5035	-1.5706	-0.2338	-1.115	0.2997	5.7907	-0.4496
-0.3836	-0.1439	-0.2578	-0.7373	0.3477	-0.5575	-0.8992	-0.1619	-0.8332	-1.1569	-0.2338	-0.9052	-1.4747	-0.2158	-0.8812	-0.7613	0.4016	-1.5646	-0.2218	-1.0251	0.1858	5.9406	-0.3417
-0.3357	-0.1199	-0.1798	-0.5935	0.3477	-0.4916	-0.7913	-0.1738	-0.7793	-1.043	-0.2817	-0.8812	-1.4327	-0.1499	-0.9411	-0.6954	0.2997	-1.4806	-0.2578	-0.8872	0.1019	6.1624	-0.2518
-0.2937	-0.1499	-0.1858	-0.5035	0.3657	-0.4736	-0.6774	-0.1559	-0.7913	-0.9831	-0.2877	-0.8992	-1.3548	-0.1199	-0.9292	-0.6654	0.2098	-1.4207	-0.2458	-0.7793	0.03	6.3722	-0.1559
-0.2698	-0.1319	-0.1019	-0.2937	0.4016	-0.3956	-0.5755	-0.1319	-0.7673	-0.9112	-0.3237	-0.8872	-1.2349	-0.0659	-0.9591	-0.5935	0.0779	-1.3248	-0.1978	-0.6474	-0.048	6.6479	-0.0659
-0.2877	-0.1858	-0.0839	-0.2038	0.3537	-0.3777	-0.4076	-0.1439	-0.7193	-0.7673	-0.3717	-0.8692	-1.1629	0.024	-0.9351	-0.5395	-0.054	-1.1749	-0.1858	-0.4676	-0.1499	6.8817	0.036
-0.2578	-0.1978	-0.036	-0.036	0.3297	-0.3357	-0.2578	-0.1499	-0.6534	-0.6354	-0.3896	-0.8632	-1.0131	0.0779	-0.8872	-0.4556	-0.1858	-1.085	-0.1678	-0.3477	-0.2518	7.1395	0.0899
-0.2698	-0.2038	-0.006	0.1139	0.3237	-0.3057	-0.0839	-0.1619	-0.6474	-0.4616	-0.4256	-0.7913	-0.8452	0.1499	-0.8572	-0.3477	-0.3177	-0.9172	-0.1918	-0.1918	-0.3477	7.4032	0.1499
-0.2278	-0.1978	0	0.2158	0.2877	-0.2937	0.042	-0.1678	-0.5695	-0.3597	-0.4076	-0.7793	-0.7193	0.2158	-0.7553	-0.2458	-0.4676	-0.7193	-0.1738	-0.03	-0.4376	7.649	0.1798
-0.2038	-0.1738	0.0659	0.3477	0.3177	-0.2458	0.1798	-0.1259	-0.5395	-0.2278	-0.4316	-0.6954	-0.5395	0.2997	-0.6654	-0.1439	-0.6294	-0.5515	-0.1319	0.1439	-0.5095	7.8888	0.1858
-0.1678	-0.1499	0.0839	0.4316	0.2997	-0.2278	0.2757	-0.1259	-0.4736	-0.1079	-0.4376	-0.6414	-0.4196	0.3537	-0.5635	-0.036	-0.7373	-0.3896	-0.1379	0.2458	-0.6174	8.0566	0.1798
-0.1798	-0.1079	0.1499	0.4856	0.3297	-0.2218	0.3836	-0.0959	-0.4076	0.024	-0.4256	-0.5695	-0.2698	0.4316	-0.4856	0.0839	-0.8752	-0.2338	-0.1678	0.3896	-0.6654	8.2185	0.1619
-0.1319	-0.024	0.1319	0.5095	0.3417	-0.1379	0.4616	-0.0719	-0.3537	0.1259	-0.4436	-0.4616	-0.1139	0.4916	-0.3896	0.1798	-0.9591	-0.1079	-0.1619	0.4616	-0.7433	8.3204	0.1798
-0.0779	0.054	0.1978	0.6054	0.3896	-0.1139	0.5335	-0.018	-0.2698	0.2398	-0.3777	-0.4076	-0.024	0.5155	-0.2398	0.3597	-1.0371	0.042	-0.1139	0.5035	-0.7793	8.3444	0.1978
-0.0779	0.1259	0.2098	0.6474	0.4076	-0.0779	0.6354	0.036	-0.1858	0.3717	-0.3657	-0.2698	0.1439	0.5395	-0.1499	0.4796	-1.073	0.1439	-0.0899	0.5995	-0.8212	8.3444	0.1798
-0.024	0.2218	0.2698	0.7133	0.4556	0	0.7373	0.0959	-0.0779	0.5035	-0.2698	-0.1439	0.3117	0.5455	-0.036	0.5935	-1.103	0.2817	-0.054	0.6714	-0.8392	8.2724	0.1139
0.0599	0.2877	0.2997	0.7853	0.5095	0.0839	0.8392	0.1918	0.054	0.6294	-0.2158	0.006	0.4736	0.5395	0.0719	0.7433	-1.097	0.3777	-0.012	0.7313	-0.8752	8.1466	0.0599
0.1199	0.3956	0.3597	0.8452	0.5935	0.1798	0.9052	0.2757	0.1678	0.7433	-0.1439	0.1918	0.6234	0.5455	0.1678	0.8872	-1.109	0.4736	0.024	0.7973	-0.8872	7.9367	0.006
0.1379	0.4436	0.3597	0.8872	0.6414	0.2338	0.9591	0.3357	0.2997	0.8153	-0.0839	0.3237	0.7853	0.5395	0.2518	1.0371	-1.097	0.5995	0.1019	0.9112	-0.8572	7.7269	-0.0659
0.2218	0.5035	0.4196	0.9232	0.6954	0.3537	1.049	0.4316	0.4556	0.9052	0.03	0.5215	0.9711	0.5395	0.3717	1.2229	-1.097	0.7913	0.1319	1.0371	-0.8392	7.4332	-0.1139
0.3057	0.5695	0.4736	0.9591	0.7673	0.4556	1.097	0.5215	0.5935	1.0311	0.0959	0.6954	1.115	0.5335	0.4316	1.3668	-1.073	0.9112	0.1918	1.133	-0.8752	7.1395	-0.1738
0.3836	0.6474	0.5275	0.9951	0.7913	0.5875	1.1989	0.5935	0.7793	1.115	0.2398	0.8872	1.3008	0.5335	0.5095	1.4567	-1.079	1.091	0.2817	1.2469	-0.8212	6.8158	-0.1319
0.4436	0.6894	0.5635	1.073	0.8572	0.6894	1.2049	0.7133	0.9891	1.2169	0.3177	1.055	1.4567	0.5455	0.5275	1.5706	-1.079	1.2229	0.3177	1.3548	-0.8332	6.4921	-0.1199
0.5095	0.7553	0.6354	1.121	0.9172	0.7913	1.2948	0.8033	1.139	1.3008	0.3956	1.2349	1.6365	0.5575	0.5755	1.6365	-1.091	1.3428	0.3657	1.4207	-0.8392	6.1744	-0.054
0.5755	0.7793	0.6774	1.1509	0.9471	0.9172	1.3128	0.8512	1.2589	1.3967	0.4736	1.3668	1.6905	0.5635	0.5515	1.6005	-1.097	1.4447	0.3777	1.4866	-0.8632	5.9226	-0.018
0.6174	0.8752	0.6834	1.1509	1.0251	1.0191	1.3428	0.9351	1.3907	1.4207	0.5455	1.4986	1.7984	0.5815	0.5635	1.5586	-1.1629	1.5106	0.4016	1.5466	-0.8692	5.6708	0.03
0.6774	0.9891	0.7913	1.2049	1.079	1.1509	1.4027	1.0131	1.5466	1.4806	0.6174	1.6485	1.8823	0.5995	0.5575	1.5286	-1.2049	1.5826	0.4436	1.5586	-0.8932	5.449	0.1559
0.6894	1.049	0.7793	1.1689	1.127	1.2049	1.3967	1.0131	1.6185	1.5046	0.6234	1.7024	1.9242	0.6054	0.5215	1.4327	-1.2349	1.5885	0.4076	1.5286	-0.8932	5.2332	0.2578
0.7553	1.1929	0.8452	1.2229	1.2109	1.3128	1.4447	1.085	1.7144	1.5586	0.6294	1.7804	1.9782	0.6534	0.5155	1.3128	-1.2948	1.5766	0.4196	1.5286	-0.9651	5.0474	0.3597
0.7793	1.3068	0.8812	1.2469	1.2409	1.3608	1.4806	1.085	1.7984	1.5766	0.6354	1.8103	1.9902	0.6714	0.5275	1.2229	-1.3368	1.5826	0.3537	1.5226	-1.0131	4.8855	0.4556
0.7553	1.4147	0.8692	1.2109	1.2708	1.3967	1.4567	1.055	1.8343	1.5646	0.5695	1.8463	1.9602	0.6834	0.4736	1.091	-1.3608	1.5346	0.3057	1.4387	-1.103	4.7117	0.5395
0.7733	1.4507	0.8572	1.2289	1.2469	1.4447	1.4507	1.055	1.8703	1.5826	0.5275	1.7864	1.9362	0.7133	0.4556	0.9771	-1.4027	1.5526	0.2218	1.4207	-1.1749	4.5978	0.6474
0.8153	1.5346	0.8752	1.2109	1.3008	1.4926	1.4747	0.9891	1.9003	1.5826	0.4376	1.7684	1.8823	0.7253	0.3836	0.8632	-1.4507	1.5166	0.1978	1.4027	-1.2589	4.4719	0.6834
0.7493	1.5406	0.8452	1.1689	1.2169	1.4447	1.4447	0.8872	1.8703	1.5346	0.3537	1.6605	1.7924	0.7253	0.3237	0.7074	-1.4687	1.4387	0.1199	1.3967	-1.3248	4.394	0.7613
0.7313	1.4627	0.7913	1.097	1.079	1.3787	1.3668	0.7673	1.7564	1.4687	0.1858	1.5466	1.7264	0.7373	0.2278	0.5575	-1.4866	1.4147	0.012	1.3787	-1.3967	4.34	0.7973
0.6114	1.3787	0.7014	1.0191	0.9651	1.2948	1.2828	0.5875	1.6545	1.3308	-0.018	1.3608	1.5766	0.7493	0.1199	0.4016	-1.4926	1.3308	-0.1019	1.3608	-1.4926	4.2741	0.8212
0.5575	1.2828	0.6174	0.8872	0.7853	1.1749	1.1569	0.4076	1.4806	1.2229	-0.1858	1.1809	1.3967	0.7433	0	0.2638	-1.4986	1.2409	-0.2398	1.3248	-1.6125	4.2561	0.8452
0.4256	1.115	0.5095	0.7673	0.5875	1.0311	1.0191	0.2278	1.3188	1.067	-0.4016	0.9531	1.1929	0.7373	-0.1559	0.1019	-1.4986	1.145	-0.3297	1.3068	-1.7144	4.2261	0.8452
0.3177	0.9651	0.3896	0.6234	0.3597	0.8632	0.9172	-0.006	1.079	0.8932	-0.6474	0.6894	0.9411	0.7433	-0.2698	-0.024	-1.4986	1.0131	-0.4616	1.2648	-1.8283	4.2082	0.8992
0.1858	0.7253	0.2638	0.4736	0.1079	0.6894	0.7373	-0.2698	0.8572	0.6714	-0.9351	0.3956	0.6954	0.7193	-0.4436	-0.1798	-1.4747	0.8512	-0.5995	1.145	-1.9003	4.2082	0.9052
0.042	0.5035	0.1199	0.2937	-0.1678	0.4796	0.5515	-0.5575	0.5755	0.4796	-1.2229	0.0719	0.4136	0.7433	-0.6294	-0.3237	-1.4627	0.6534	-0.7253	1.085	-2.0202	4.2561	0.9232
-0.1379	0.2218	-0.0719	0.1199	-0.4856	0.2817	0.3777	-0.8392	0.3057	0.2518	-1.4747	-0.2218	0.1379	0.7193	-0.8572	-0.5095	-1.4387	0.5095	-0.8332	0.9591	-2.1101	4.34	0.9292
-0.3297	-0.0599	-0.2338	-0.0719	-0.7793	0.018	0.2278	-1.133	-0.012	0.024	-1.7504	-0.5935	-0.1559	0.6834	-1.067	-0.7253	-1.3907	0.3177	-0.9771	0.8452	-2.188	4.4479	0.9052
-0.5515	-0.3777	-0.4256	-0.2578	-1.097	-0.2338	0.054	-1.3967	-0.3177	-0.2038	-1.9962	-0.8932	-0.4496	0.6594	-1.3368	-0.9771	-1.3488	0.1439	-1.067	0.7133	-2.2779	4.6038	0.9112
-0.7673	-0.6894	-0.5935	-0.4556	-1.4207	-0.4916	-0.0839	-1.6845	-0.6054	-0.4136	-2.2479	-1.2349	-0.7193	0.6534	-1.5766	-1.2529	-1.3188	-0.042	-1.1629	0.6054	-2.3379	4.7836	0.9172
-1.0311	-0.9951	-0.8332	-0.6294	-1.7804	-0.8033	-0.2578	-1.9782	-0.9651	-0.6534	-2.5417	-1.5766	-1.0131	0.6234	-1.8523	-1.5046	-1.2589	-0.2278	-1.2648	0.4676	-2.3858	4.9814	0.9172
-1.2708	-1.2948	-1.0311	-0.8272	-2.0861	-1.0071	-0.4136	-2.2479	-1.2708	-0.8692	-2.7515	-1.8343	-1.2888	0.6054	-2.0921	-1.7384	-1.2409	-0.3896	-1.3008	0.3417	-2.4278	5.1973	0.8572
-1.4986	-1.6365	-1.2349	-0.9951	-2.4158	-1.2768	-0.5755	-2.5417	-1.5526	-1.061	-2.9673	-2.1341	-1.5166	0.5815	-2.3199	-1.9962	-1.1929	-0.5275	-1.3847	0.2218	-2.4518	5.3831	0.8332
-1.7384	-1.9482	-1.4627	-1.1509	-2.7275	-1.5166	-0.7074	-2.8054	-1.8283	-1.2409	-3.1291	-2.3978	-1.7264	0.5755	-2.5237	-2.236	-1.1629	-0.6834	-1.4207	0.1019	-2.4458	5.5629	0.7913
-1.9362	-2.224	-1.6365	-1.3248	-2.9793	-1.7564	-0.8033	-2.9973	-2.0441	-1.4327	-3.243	-2.5896	-1.9063	0.5575	-2.6975	-2.3978	-1.133	-0.7313	-1.4507	0	-2.4278	5.6648	0.7553
-2.1101	-2.4817	-1.7924	-1.4507	-3.2191	-1.9722	-0.9292	-3.1651	-2.2599	-1.5706	-3.3749	-2.7575	-2.0321	0.5455	-2.8894	-2.5417	-1.097	-0.8212	-1.4567	-0.1079	-2.3558	5.7368	0.7014
-2.3319	-2.6796	-1.9362	-1.5346	-3.4229	-2.0981	-1.043	-3.333	-2.4458	-1.6965	-3.4768	-2.9373	-2.2	0.5035	-3.0332	-2.6256	-1.049	-0.9292	-1.4627	-0.2398	-2.3319	5.7248	0.6714
-2.3978	-2.8234	-2.0142	-1.5945	-3.5428	-2.236	-1.121	-3.4109	-2.5896	-1.7624	-3.4648	-3.0033	-2.2659	0.4975	-3.0632	-2.6915	-1.0311	-0.9711	-1.4806	-0.3357	-2.23	5.6408	0.6294
-2.5117	-2.9493	-2.1281	-1.6185	-3.6387	-2.3678	-1.1689	-3.4828	-2.6556	-1.8583	-3.4648	-3.0572	-2.3439	0.4856	-3.1291	-2.7095	-0.9951	-1.0371	-1.4507	-0.4616	-2.158	5.509	0.5995
