[Subject]	
[Date]	04/20/2016
[Time]	15:05:48
[Channels]	24
[Rate]	1000.000000
[Type]	Average
[Points]	1101
[Xmin]	-100.00000
[Sweeps]	256
[Accepted]	57
[Rejected]	199
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[      FZ]	[     FC3]	[     FCZ]	[     FC4]	[      C3]	[      CZ]	[      C4]	[     CP3]	[     CPZ]	[     CP4]	[      P3]	[      PZ]	[      P4]	[      Oz]	[     FP1]	[     FP2]	[      A2]	[   P8/T6]	[     TP7]	[     TP8]	[   P7/T5]	[    VEOG]	[    HEOG]	[    Nose]	
[Average Data]
    -0.8068	    -1.0836	    -0.9629	    -0.1325	    -0.6802	    -0.8275	    -0.7892	    -0.3475	    -0.7774	    -1.0483	    -0.0677	    -0.6361	    -0.7038	    -0.1620	    -0.0236	    -0.6419	     0.3033	    -0.5624	    -0.3121	    -0.5124	    -0.1148	    -6.5254	     0.8805	     1.0513	
    -0.7803	    -0.9747	    -0.8952	    -0.1237	    -0.5300	    -0.7538	    -0.7479	    -0.2503	    -0.6861	    -0.9953	    -0.0147	    -0.5948	    -0.6979	    -0.1914	    -0.0766	    -0.6007	     0.3622	    -0.5359	    -0.2297	    -0.4888	    -0.0353	    -6.4518	     0.8068	     1.0689	
    -0.7479	    -0.8186	    -0.8068	    -0.1325	    -0.4211	    -0.6861	    -0.7421	    -0.1413	    -0.6184	    -0.9717	     0.0471	    -0.5536	    -0.6596	    -0.2238	    -0.1855	    -0.5948	     0.4211	    -0.5035	    -0.1649	    -0.5035	     0.0177	    -6.3811	     0.7686	     1.0130	
    -0.7008	    -0.6655	    -0.7391	    -0.1178	    -0.2621	    -0.5889	    -0.6979	    -0.0589	    -0.5242	    -0.9305	     0.0589	    -0.5006	    -0.6213	    -0.2474	    -0.2945	    -0.5536	     0.4770	    -0.4770	    -0.0883	    -0.4829	     0.0501	    -6.3369	     0.7244	     0.9717	
    -0.6213	    -0.4859	    -0.6331	    -0.1090	    -0.1413	    -0.4770	    -0.6419	     0.0294	    -0.4270	    -0.8481	     0.1090	    -0.4446	    -0.5801	    -0.2739	    -0.3916	    -0.4770	     0.5300	    -0.4181	    -0.0059	    -0.4653	     0.0942	    -6.2957	     0.6802	     0.9217	
    -0.5065	    -0.3386	    -0.5565	    -0.0913	    -0.0088	    -0.3828	    -0.6066	     0.1266	    -0.3121	    -0.7833	     0.1561	    -0.3593	    -0.5448	    -0.2974	    -0.4829	    -0.3946	     0.5801	    -0.3622	     0.0530	    -0.4476	     0.1325	    -6.2751	     0.6684	     0.8451	
    -0.3769	    -0.1413	    -0.4034	    -0.0530	     0.1237	    -0.2591	    -0.5418	     0.2474	    -0.2091	    -0.6832	     0.2209	    -0.2974	    -0.4594	    -0.3033	    -0.5359	    -0.2532	     0.6007	    -0.3033	     0.1060	    -0.3769	     0.1531	    -6.2751	     0.6508	     0.7862	
    -0.2503	     0.0177	    -0.2856	    -0.0206	     0.2474	    -0.1355	    -0.4829	     0.3269	    -0.0736	    -0.6095	     0.2797	    -0.1885	    -0.3887	    -0.3239	    -0.5860	    -0.1090	     0.6419	    -0.2562	     0.1708	    -0.3475	     0.1796	    -6.2663	     0.6331	     0.7185	
    -0.1502	     0.1708	    -0.1767	     0.0177	     0.3828	    -0.0294	    -0.4034	     0.4240	     0.0501	    -0.4947	     0.3327	    -0.1090	    -0.3151	    -0.3386	    -0.6037	     0.0501	     0.6655	    -0.1796	     0.2061	    -0.2974	     0.2002	    -6.3075	     0.6125	     0.6773	
    -0.0177	     0.2974	    -0.0559	     0.0589	     0.4829	     0.0942	    -0.3180	     0.5153	     0.1502	    -0.4123	     0.3622	    -0.0147	    -0.2356	    -0.3386	    -0.5978	     0.2179	     0.6832	    -0.1090	     0.2356	    -0.2503	     0.2061	    -6.3222	     0.6154	     0.6478	
     0.1001	     0.4358	     0.0530	     0.0854	     0.5713	     0.2061	    -0.2474	     0.6095	     0.2680	    -0.2827	     0.4211	     0.0972	    -0.1413	    -0.3386	    -0.5565	     0.4594	     0.6773	    -0.0324	     0.2562	    -0.1855	     0.2356	    -6.4076	     0.6037	     0.6125	
     0.1826	     0.5418	     0.1266	     0.0913	     0.6331	     0.3180	    -0.1855	     0.6684	     0.3916	    -0.1737	     0.4564	     0.1737	    -0.0471	    -0.3327	    -0.5124	     0.6508	     0.6626	     0.0324	     0.3062	    -0.1443	     0.2356	    -6.4430	     0.5919	     0.6272	
     0.2591	     0.5948	     0.1885	     0.0825	     0.6949	     0.3858	    -0.1001	     0.7214	     0.4829	    -0.0648	     0.4829	     0.2503	     0.0471	    -0.3327	    -0.4711	     0.8922	     0.6478	     0.0972	     0.2856	    -0.0736	     0.2356	    -6.4960	     0.6007	     0.6302	
     0.2856	     0.6272	     0.2326	     0.0766	     0.7244	     0.4711	    -0.0442	     0.7568	     0.5683	     0.0324	     0.5242	     0.3504	     0.1296	    -0.3151	    -0.4329	     1.0984	     0.6125	     0.1649	     0.3180	     0.0147	     0.2562	    -6.5136	     0.6037	     0.6478	
     0.2945	     0.6419	     0.2680	     0.0648	     0.7332	     0.5330	     0.0088	     0.7892	     0.6567	     0.1325	     0.5242	     0.4181	     0.2032	    -0.2856	    -0.3563	     1.2927	     0.5624	     0.2267	     0.3121	     0.0795	     0.2356	    -6.5048	     0.6066	     0.7067	
     0.2650	     0.6184	     0.2709	     0.0353	     0.7126	     0.5948	     0.0589	     0.7833	     0.7214	     0.2297	     0.5683	     0.4947	     0.2886	    -0.2591	    -0.3239	     1.4488	     0.5124	     0.2856	     0.3121	     0.1325	     0.2562	    -6.4812	     0.6066	     0.7244	
     0.2297	     0.5772	     0.2680	    -0.0029	     0.6832	     0.6095	     0.0942	     0.7980	     0.7597	     0.3033	     0.5507	     0.5536	     0.3622	    -0.2444	    -0.2709	     1.5960	     0.4535	     0.3475	     0.2945	     0.1767	     0.2326	    -6.4194	     0.5860	     0.7450	
