[Subject]	
[Date]	02/08/2016
[Time]	13:25:15
[Channels]	24
[Rate]	1000.000000
[Type]	Average
[Points]	1101
[Xmin]	-100.00000
[Sweeps]	250
[Accepted]	63
[Rejected]	187
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[      FZ]	[     FC3]	[     FCZ]	[     FC4]	[      C3]	[      CZ]	[      C4]	[     CP3]	[     CPZ]	[     CP4]	[      P3]	[      PZ]	[      P4]	[      Oz]	[     FP1]	[     FP2]	[      A2]	[   P8/T6]	[     TP7]	[     TP8]	[   P7/T5]	[    VEOG]	[    HEOG]	[    Nose]	
[Average Data]
     2.2859	     1.3028	     2.1047	     1.8250	     0.9964	     1.5453	     1.2229	     0.9085	     1.1696	     1.0231	     0.9751	     0.9591	     0.8552	    -0.5622	     1.2389	     1.5559	     1.0950	    -0.0133	     0.6634	    -0.5328	     1.0657	     0.6767	     0.1012	     0.7540	
     2.2459	     1.3161	     2.0888	     1.8197	     1.0018	     1.5373	     1.2362	     0.9192	     1.1803	     1.0204	     0.9858	     0.9192	     0.8472	    -0.5861	     1.2549	     1.5612	     1.1403	    -0.0266	     0.7193	    -0.4822	     1.1083	     0.7433	     0.0666	     0.8366	
     2.2433	     1.3055	     2.0648	     1.8250	     0.9911	     1.5213	     1.2469	     0.9351	     1.1403	     1.0577	     0.9645	     0.8765	     0.8499	    -0.5941	     1.2948	     1.6012	     1.1696	    -0.0266	     0.7273	    -0.4582	     1.1003	     0.7913	     0.0240	     0.9645	
     2.1873	     1.2842	     2.0488	     1.7744	     0.9884	     1.4946	     1.2469	     0.9192	     1.1136	     1.0417	     0.9538	     0.8126	     0.7913	    -0.6101	     1.2842	     1.5932	     1.1882	    -0.0506	     0.7540	    -0.4236	     1.1376	     0.8472	    -0.0320	     1.0470	
     2.1607	     1.2842	     2.0088	     1.7318	     0.9884	     1.4707	     1.2389	     0.9378	     1.0923	     1.0364	     0.9218	     0.7620	     0.7620	    -0.6074	     1.3028	     1.6119	     1.1909	    -0.0426	     0.7460	    -0.3783	     1.1110	     0.8765	    -0.0879	     1.0950	
     2.1154	     1.2628	     1.9795	     1.6838	     0.9671	     1.4334	     1.2096	     0.9112	     1.0391	     1.0151	     0.8899	     0.7034	     0.7353	    -0.6128	     1.2948	     1.6065	     1.1936	    -0.0320	     0.7620	    -0.3490	     1.0977	     0.9005	    -0.2025	     1.1376	
     2.0328	     1.2362	     1.9396	     1.6225	     0.9618	     1.3827	     1.1643	     0.9032	     0.9884	     0.9538	     0.8552	     0.6314	     0.6527	    -0.6101	     1.2922	     1.5879	     1.1723	    -0.0773	     0.7753	    -0.3304	     1.0870	     0.9165	    -0.2957	     1.1190	
     1.9875	     1.2016	     1.8650	     1.5239	     0.9325	     1.3321	     1.1403	     0.9058	     0.9245	     0.9032	     0.8019	     0.5595	     0.5995	    -0.5941	     1.2975	     1.5879	     1.1696	    -0.1012	     0.7620	    -0.3304	     1.0391	     0.9165	    -0.3677	     1.0737	
     1.9156	     1.1723	     1.7904	     1.4680	     0.8739	     1.2895	     1.0737	     0.8286	     0.8472	     0.8552	     0.7646	     0.4929	     0.5382	    -0.5995	     1.2735	     1.5612	     1.1616	    -0.1252	     0.7460	    -0.3224	     0.9964	     0.8978	    -0.4662	     1.0018	
     1.8543	     1.1190	     1.7051	     1.3641	     0.8526	     1.2149	     0.9964	     0.7993	     0.7966	     0.8019	     0.7327	     0.4316	     0.4343	    -0.5888	     1.2469	     1.5293	     1.1456	    -0.1625	     0.7273	    -0.3037	     0.9618	     0.8899	    -0.5435	     0.9192	
     1.7877	     1.1057	     1.6492	     1.2522	     0.8366	     1.1456	     0.9165	     0.7753	     0.7247	     0.7167	     0.6847	     0.3677	     0.3836	    -0.5781	     1.2282	     1.5026	     1.1216	    -0.1918	     0.7167	    -0.3357	     0.9085	     0.8659	    -0.6048	     0.8019	
     1.7184	     1.0364	     1.5453	     1.1323	     0.8179	     1.0577	     0.8153	     0.7540	     0.6634	     0.6394	     0.6607	     0.3064	     0.2957	    -0.5675	     1.1723	     1.4973	     1.1083	    -0.2185	     0.6954	    -0.3570	     0.8526	     0.8499	    -0.6661	     0.6954	
     1.6358	     1.0177	     1.4946	     1.0470	     0.8046	     1.0124	     0.7327	     0.7353	     0.6154	     0.5542	     0.6527	     0.2691	     0.2478	    -0.5515	     1.1350	     1.4307	     1.0630	    -0.2504	     0.7007	    -0.3437	     0.8366	     0.8526	    -0.6900	     0.5888	
     1.6012	     0.9964	     1.4174	     0.9138	     0.7939	     0.9538	     0.6341	     0.7327	     0.5808	     0.4636	     0.6394	     0.2478	     0.1705	    -0.5302	     1.0817	     1.4014	     1.0231	    -0.2691	     0.6847	    -0.3277	     0.7833	     0.8339	    -0.7087	     0.4769	
     1.5239	     0.9858	     1.3721	     0.8259	     0.7966	     0.9085	     0.5755	     0.7300	     0.5435	     0.4076	     0.6208	     0.2105	     0.1332	    -0.5035	     1.0497	     1.3934	     0.9778	    -0.2851	     0.7007	    -0.3117	     0.7859	     0.8046	    -0.7007	     0.3863	
     1.4760	     0.9831	     1.2948	     0.7193	     0.8286	     0.8845	     0.4929	     0.7247	     0.5249	     0.3543	     0.6341	     0.2105	     0.0853	    -0.4636	     0.9831	     1.3428	     0.9165	    -0.2691	     0.7087	    -0.3037	     0.7806	     0.7833	    -0.6501	     0.2718	
     1.4334	     0.9884	     1.2415	     0.6261	     0.8446	     0.8419	     0.4076	     0.7380	     0.4902	     0.2691	     0.6554	     0.2185	     0.0719	    -0.4369	     0.9351	     1.3428	     0.8526	    -0.2531	     0.7193	    -0.3170	     0.7673	     0.7540	    -0.5835	     0.1519	
     1.3668	     0.9724	     1.1776	     0.5515	     0.8632	     0.8312	     0.3464	     0.7620	     0.5062	     0.2265	     0.6661	     0.2371	     0.0506	    -0.4050	     0.8526	     1.3028	     0.7913	    -0.2504	     0.7513	    -0.3117	     0.7566	     0.7034	    -0.5408	     0.0266	
     1.3081	     0.9645	     1.1163	     0.4476	     0.8819	     0.8099	     0.2531	     0.7540	     0.4849	     0.1465	     0.6581	     0.2531	     0.0160	    -0.3623	     0.7833	     1.2895	     0.7300	    -0.2531	     0.7513	    -0.2957	     0.7513	     0.6554	    -0.4636	    -0.1412	
     1.2708	     0.9698	     1.0737	     0.3517	     0.9032	     0.7753	     0.1678	     0.8046	     0.4876	     0.1146	     0.6927	     0.2718	    -0.0053	    -0.3357	     0.7060	     1.2575	     0.6474	    -0.2318	     0.7833	    -0.2664	     0.7620	     0.6101	    -0.4156	    -0.2424	
     1.1936	     0.9698	     1.0071	     0.2664	     0.9165	     0.7353	     0.1039	     0.7966	     0.4689	     0.0426	     0.6874	     0.2638	    -0.0426	    -0.2984	     0.6527	     1.2415	     0.5915	    -0.2265	     0.7886	    -0.2638	     0.7486	     0.5355	    -0.3810	    -0.3650	
     1.1270	     0.9112	     0.9351	     0.1678	     0.9192	     0.6980	     0.0080	     0.7966	     0.4503	    -0.0293	     0.6874	     0.2824	    -0.0613	    -0.2877	     0.5941	     1.2042	     0.5462	    -0.2291	     0.7993	    -0.2584	     0.7220	     0.4423	    -0.3863	    -0.4955	
     1.0870	     0.8952	     0.8899	     0.0986	     0.9192	     0.6607	    -0.0826	     0.7780	     0.4236	    -0.0799	     0.6900	     0.2904	    -0.0959	    -0.2424	     0.5408	     1.1989	     0.4876	    -0.1972	     0.7753	    -0.2504	     0.6820	     0.3384	    -0.4023	    -0.5781	
