[Subject]	
[Date]	04/20/2016
[Time]	15:05:48
[Channels]	24
[Rate]	1000.000000
[Type]	Average
[Points]	1101
[Xmin]	-100.00000
[Sweeps]	256
[Accepted]	59
[Rejected]	197
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[      FZ]	[     FC3]	[     FCZ]	[     FC4]	[      C3]	[      CZ]	[      C4]	[     CP3]	[     CPZ]	[     CP4]	[      P3]	[      PZ]	[      P4]	[      Oz]	[     FP1]	[     FP2]	[      A2]	[   P8/T6]	[     TP7]	[     TP8]	[   P7/T5]	[    VEOG]	[    HEOG]	[    Nose]	
[Average Data]
    -0.1963	    -0.1508	    -0.1821	    -0.4609	     0.3300	    -0.0541	     0.0284	     0.6259	     0.3016	     0.1991	     0.9132	     0.5434	     0.5121	     0.1821	    -0.3357	     0.4466	    -0.3556	     0.9445	     0.4779	     0.5149	     0.7653	    -6.5375	     1.6017	    -0.7823	
    -0.2048	    -0.1422	    -0.1963	    -0.4922	     0.3215	    -0.0967	    -0.0398	     0.6003	     0.2560	     0.1053	     0.8620	     0.4694	     0.4068	     0.1622	    -0.2589	     0.5263	    -0.2816	     0.8165	     0.4836	     0.4097	     0.7596	    -6.3611	     1.5419	    -0.7197	
    -0.2020	    -0.1309	    -0.1935	    -0.5206	     0.3585	    -0.1138	    -0.1109	     0.5747	     0.2134	     0.0256	     0.8279	     0.4210	     0.2987	     0.1252	    -0.1735	     0.6287	    -0.2191	     0.6771	     0.4865	     0.2987	     0.7681	    -6.1847	     1.4594	    -0.6515	
    -0.2475	    -0.1337	    -0.2105	    -0.5434	     0.3158	    -0.1622	    -0.1963	     0.5007	     0.1223	    -0.0910	     0.7510	     0.3101	     0.1735	     0.0825	    -0.0967	     0.7311	    -0.1536	     0.5747	     0.4808	     0.1935	     0.7653	    -6.0283	     1.3997	    -0.6003	
    -0.2589	    -0.1024	    -0.2077	    -0.5377	     0.3414	    -0.1707	    -0.2361	     0.4666	     0.0825	    -0.1451	     0.6828	     0.2418	     0.1024	     0.0654	    -0.0228	     0.8535	    -0.1223	     0.4722	     0.4722	     0.1138	     0.7596	    -5.8576	     1.3314	    -0.4808	
    -0.3016	    -0.0996	    -0.2304	    -0.5718	     0.2816	    -0.1935	    -0.2845	     0.3926	     0.0142	    -0.2361	     0.5917	     0.1422	    -0.0057	     0.0484	     0.0484	     0.9530	    -0.0683	     0.3471	     0.4523	     0.0313	     0.7112	    -5.7153	     1.2802	    -0.4353	
    -0.3186	    -0.0910	    -0.2020	    -0.5348	     0.2959	    -0.1878	    -0.3101	     0.3471	    -0.0228	    -0.3101	     0.5348	     0.0797	    -0.1024	     0.0370	     0.0996	     1.0810	    -0.0398	     0.2589	     0.4125	    -0.0341	     0.6685	    -5.5759	     1.2204	    -0.3841	
    -0.3101	    -0.0569	    -0.1878	    -0.5007	     0.2760	    -0.2134	    -0.3585	     0.2788	    -0.0512	    -0.3641	     0.4552	     0.0142	    -0.1991	     0.0256	     0.1536	     1.1664	    -0.0171	     0.1792	     0.4125	    -0.0996	     0.6372	    -5.4479	     1.1635	    -0.3414	
    -0.2987	    -0.0199	    -0.1565	    -0.4438	     0.2959	    -0.1536	    -0.3613	     0.2617	    -0.0797	    -0.3926	     0.3641	    -0.0455	    -0.2731	     0.0199	     0.1536	     1.2546	     0.0000	     0.0939	     0.4040	    -0.1678	     0.5832	    -5.3085	     1.1095	    -0.2987	
    -0.3158	    -0.0114	    -0.1593	    -0.4438	     0.2475	    -0.1508	    -0.4153	     0.1678	    -0.1280	    -0.4751	     0.2674	    -0.1337	    -0.3556	    -0.0028	     0.1309	     1.2916	     0.0228	     0.0028	     0.3641	    -0.2134	     0.5263	    -5.1862	     1.0896	    -0.2760	
    -0.2788	     0.0541	    -0.1109	    -0.3812	     0.2447	    -0.1366	    -0.4011	     0.1337	    -0.1707	    -0.4922	     0.1707	    -0.1935	    -0.4210	     0.0000	     0.0910	     1.3741	     0.0370	    -0.0853	     0.3357	    -0.2617	     0.4751	    -5.0610	     1.0355	    -0.2617	
    -0.2191	     0.1053	    -0.0256	    -0.2816	     0.2361	    -0.0797	    -0.3528	     0.1138	    -0.1536	    -0.5235	     0.1109	    -0.2447	    -0.4495	     0.0000	     0.0597	     1.4111	     0.0398	    -0.1309	     0.3072	    -0.2873	     0.4125	    -4.9159	     1.0042	    -0.2276	
