[Subject]	
[Date]	02/19/2016
[Time]	14:39:28
[Channels]	24
[Rate]	1000.000000
[Type]	Average
[Points]	1101
[Xmin]	-100.00000
[Sweeps]	254
[Accepted]	62
[Rejected]	192
[Domain]	Time
[Rows]	Points
[Electrode Labels]
[      FZ]	[     FC3]	[     FCZ]	[     FC4]	[      C3]	[      CZ]	[      C4]	[     CP3]	[     CPZ]	[     CP4]	[      P3]	[      PZ]	[      P4]	[      Oz]	[     FP1]	[     FP2]	[      A2]	[   P8/T6]	[     TP7]	[     TP8]	[   P7/T5]	[    VEOG]	[    HEOG]	[    Nose]	
[Average Data]
    -0.4169	     1.0152	     0.0758	    -0.5035	     1.6839	     0.1137	    -0.1922	     1.7272	     0.8392	     0.3763	     1.4375	     0.7716	     0.5062	    -0.0244	    -0.6443	    -1.8138	     0.0379	     0.5685	     0.6903	    -0.3682	     0.7337	    -1.7434	    -0.5956	    -0.9096	
    -0.3113	     1.0693	     0.1408	    -0.4413	     1.7299	     0.1706	    -0.1597	     1.7868	     0.8853	     0.4873	     1.5079	     0.8176	     0.6308	     0.0027	    -0.5983	    -1.8084	     0.0217	     0.6524	     0.7147	    -0.3059	     0.7905	    -1.6433	    -0.6227	    -0.8853	
    -0.2247	     1.1072	     0.2139	    -0.3953	     1.7543	     0.1976	    -0.1408	     1.7895	     0.9123	     0.5279	     1.5675	     0.8582	     0.7201	     0.0054	    -0.5902	    -1.7786	     0.0027	     0.7120	     0.7499	    -0.2599	     0.8338	    -1.5621	    -0.6524	    -0.8284	
    -0.1516	     1.1858	     0.3113	    -0.3222	     1.7840	     0.2680	    -0.0785	     1.8463	     0.9692	     0.6064	     1.6379	     0.8961	     0.8311	     0.0244	    -0.5198	    -1.7272	    -0.0244	     0.7905	     0.7851	    -0.1922	     0.8825	    -1.5052	    -0.6633	    -0.6930	
    -0.0623	     1.2020	     0.3574	    -0.2924	     1.8003	     0.2951	    -0.0596	     1.8463	     0.9854	     0.6254	     1.6595	     0.9259	     0.9042	     0.0027	    -0.5008	    -1.7164	    -0.0027	     0.8149	     0.8203	    -0.1760	     0.9259	    -1.4240	    -0.6903	    -0.5577	
    -0.0027	     1.2507	     0.4359	    -0.2301	     1.7868	     0.3167	    -0.0379	     1.8328	     1.0125	     0.6822	     1.6812	     0.9448	     0.9719	     0.0135	    -0.4332	    -1.6379	     0.0000	     0.8365	     0.8203	    -0.1327	     0.9448	    -1.3915	    -0.6849	    -0.3790	
     0.0650	     1.2507	     0.5062	    -0.2030	     1.8057	     0.3628	    -0.0433	     1.8355	     1.0342	     0.7093	     1.7137	     0.9827	     1.0314	    -0.0027	    -0.4277	    -1.5864	     0.0217	     0.8771	     0.8392	    -0.0948	     0.9827	    -1.3292	    -0.7039	    -0.2139	
     0.1218	     1.2886	     0.5441	    -0.1678	     1.7732	     0.3898	    -0.0379	     1.8030	     1.0423	     0.7553	     1.7001	     1.0017	     1.1127	     0.0000	    -0.3519	    -1.5323	     0.0379	     0.9069	     0.8555	    -0.0623	     0.9908	    -1.2913	    -0.6985	    -0.0298	
     0.2139	     1.3103	     0.6037	    -0.1408	     1.7407	     0.4088	    -0.0135	     1.7759	     1.0585	     0.7607	     1.7028	     1.0098	     1.1560	    -0.0217	    -0.3167	    -1.4700	     0.0460	     0.9232	     0.8771	    -0.0244	     1.0152	    -1.2209	    -0.7120	     0.1218	
     0.2518	     1.3319	     0.6281	    -0.1408	     1.7110	     0.4359	    -0.0298	     1.7407	     1.0721	     0.8067	     1.6974	     1.0342	     1.2101	    -0.0217	    -0.2788	    -1.3888	     0.0596	     0.9529	     0.8744	    -0.0027	     1.0098	    -1.1587	    -0.7282	     0.2734	
     0.3303	     1.3374	     0.6524	    -0.1056	     1.6785	     0.4575	    -0.0487	     1.6785	     1.0558	     0.8040	     1.6866	     1.0342	     1.2561	    -0.0244	    -0.2518	    -1.3022	     0.0677	     0.9556	     0.8744	     0.0514	     1.0017	    -1.0829	    -0.7282	     0.3546	
     0.3655	     1.3265	     0.6985	    -0.0920	     1.6216	     0.4656	    -0.0244	     1.6189	     1.0585	     0.8311	     1.6839	     1.0585	     1.2832	    -0.0298	    -0.1976	    -1.2209	     0.0812	     0.9935	     0.8907	     0.0785	     1.0233	    -1.0287	    -0.7337	     0.4521	
     0.4494	     1.3374	     0.7201	    -0.0569	     1.5783	     0.4873	    -0.0352	     1.5648	     1.0585	     0.8528	     1.6595	     1.0666	     1.3347	    -0.0406	    -0.1787	    -1.1830	     0.0893	     0.9800	     0.9042	     0.1056	     1.0314	    -0.9638	    -0.7634	     0.5062	
     0.4548	     1.3022	     0.7147	    -0.0893	     1.5052	     0.4656	    -0.0650	     1.4727	     1.0342	     0.8365	     1.6324	     1.0531	     1.3401	    -0.0569	    -0.1381	    -1.1072	     0.1083	     0.9827	     0.9042	     0.1272	     1.0044	    -0.9015	    -0.7688	     0.4954	
     0.5225	     1.3049	     0.7337	    -0.0812	     1.4429	     0.4521	    -0.0704	     1.4023	     1.0206	     0.8555	     1.5864	     1.0639	     1.3780	    -0.0487	    -0.0920	    -1.0396	     0.1191	     0.9692	     0.9015	     0.1543	     0.9963	    -0.8528	    -0.8040	     0.4738	
     0.5793	     1.2670	     0.7309	    -0.0731	     1.3807	     0.4223	    -0.0650	     1.3022	     0.9719	     0.8690	     1.5539	     1.0612	     1.3834	    -0.0487	    -0.0650	    -0.9746	     0.1137	     0.9475	     0.8825	     0.1651	     0.9908	    -0.7959	    -0.8149	     0.4440	
     0.6064	     1.2399	     0.7337	    -0.0731	     1.3184	     0.4196	    -0.0731	     1.2128	     0.9421	     0.8825	     1.5296	     1.0856	     1.4050	    -0.0514	    -0.0190	    -0.8988	     0.1164	     0.9475	     0.8988	     0.1922	     0.9827	    -0.7661	    -0.8257	     0.3790	
     0.6335	     1.2047	     0.7201	    -0.0487	     1.2264	     0.3925	    -0.0785	     1.1370	     0.9042	     0.8907	     1.5025	     1.0802	     1.4077	    -0.0325	     0.0325	    -0.8474	     0.1056	     0.9259	     0.8880	     0.2220	     0.9556	    -0.7445	    -0.8501	     0.3384	
     0.6335	     1.1749	     0.7228	    -0.0514	     1.1695	     0.3736	    -0.0731	     1.0477	     0.8825	     0.8825	     1.4484	     1.0937	     1.3996	    -0.0487	     0.0785	    -0.7797	     0.1245	     0.8988	     0.8853	     0.2491	     0.9529	    -0.7499	    -0.8690	     0.2761	
     0.6606	     1.1451	     0.7120	    -0.0379	     1.0829	     0.3519	    -0.0812	     0.9800	     0.8528	     0.8853	     1.4213	     1.0964	     1.4159	    -0.0541	     0.1272	    -0.7147	     0.1245	     0.8717	     0.8825	     0.2626	     0.9584	    -0.7418	    -0.8798	     0.2491	
